"id","site","habitat","cage","day","species","nr_seeds_start","nr_seed_remain","nr_seeds_remov","no_dam_no_ger","no_dam_ger","agent","damage"
"1_LMC5_A","Site_1","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,5,7,"fungi",0
"1_SMC1_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,5,14,"vertebrate",0
"1_SMC1_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,5,14,"insect",0
"1_SMC1_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,5,14,"fungi",3
"1_SMC2_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,3,18,"vertebrate",0
"1_SMC2_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,3,18,"insect",0
"1_SMC2_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,3,18,"fungi",4
"1_SMC3_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,0,17,"vertebrate",0
"1_SMC3_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,0,17,"insect",4
"1_SMC3_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,0,17,"fungi",4
"1_SMC4_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,1,22,"vertebrate",0
"1_SMC4_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,1,22,"insect",1
"1_SMC4_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,1,22,"fungi",0
"1_SMC5_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,4,21,"vertebrate",0
"1_SMC5_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,4,21,"insect",0
"1_SMC5_A","Site_1","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,4,21,"fungi",0
"2_LMC1_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,13,0,"vertebrate",0
"2_LMC1_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,13,0,"insect",11
"2_LMC1_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,13,0,"fungi",1
"2_LMC2_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,3,10,"vertebrate",0
"2_LMC2_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,3,10,"insect",7
"2_LMC2_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,3,10,"fungi",3
"2_LMC3_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,20,"vertebrate",0
"2_LMC3_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,20,"insect",4
"2_LMC3_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,20,"fungi",1
"2_LMC4_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,18,"vertebrate",0
"2_LMC4_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,18,"insect",5
"2_LMC4_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,18,"fungi",2
"2_LMC5_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,16,"vertebrate",0
"2_LMC5_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,16,"insect",8
"2_LMC5_A","Site_2","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,16,"fungi",1
"2_SMC1_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,4,14,"vertebrate",0
"2_SMC1_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,4,14,"insect",0
"2_SMC1_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,4,14,"fungi",5
"2_SMC2_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,4,10,"vertebrate",0
"2_SMC2_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,4,10,"insect",3
"2_SMC2_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,4,10,"fungi",7
"2_SMC3_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,4,18,"vertebrate",0
"2_SMC3_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,4,18,"insect",0
"2_SMC3_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,4,18,"fungi",3
"2_SMC4_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,7,17,"vertebrate",0
"2_SMC4_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,7,17,"insect",0
"2_SMC4_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,7,17,"fungi",1
"2_SMC5_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,0,22,"vertebrate",0
"2_SMC5_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,0,22,"insect",2
"2_SMC5_A","Site_2","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,0,22,"fungi",1
"3_LMC1_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,5,"vertebrate",0
"3_LMC1_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,5,"insect",19
"3_LMC1_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,5,"fungi",1
"3_LMC2_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,6,"vertebrate",0
"3_LMC2_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,6,"insect",19
"3_LMC2_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,6,"fungi",0
"3_LMC3_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,13,"vertebrate",0
"3_LMC3_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,13,"insect",8
"3_LMC3_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,0,13,"fungi",4
"3_LMC4_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,1,8,"vertebrate",0
"3_LMC4_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,1,8,"insect",12
"3_LMC4_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,1,8,"fungi",4
"3_LMC5_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,1,10,"vertebrate",0
"3_LMC5_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,1,10,"insect",10
"3_LMC5_A","Site_3","Forest_Edge","large_meshed_cage",10,"Anthonotha",25,25,0,1,10,"fungi",4
"3_OC2_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,25,0,0,11,"vertebrate",0
"3_OC2_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,25,0,0,11,"insect",14
"3_OC2_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,25,0,0,11,"fungi",0
"3_OC4_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,25,0,0,2,"vertebrate",0
"3_OC4_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,25,0,0,2,"insect",12
"3_OC4_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,25,0,0,2,"fungi",11
"3_SMC1_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,6,19,"vertebrate",0
"3_SMC1_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,6,19,"insect",0
"3_SMC1_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,6,19,"fungi",0
"3_SMC2_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,11,14,"vertebrate",0
"3_SMC2_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,11,14,"insect",0
"3_SMC2_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,11,14,"fungi",0
"3_SMC3_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,9,16,"vertebrate",0
"3_SMC3_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,9,16,"insect",0
"3_SMC3_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,9,16,"fungi",0
"3_SMC4_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,10,14,"vertebrate",0
"3_SMC4_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,10,14,"insect",0
"3_SMC4_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,10,14,"fungi",1
"3_SMC5_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,7,16,"vertebrate",0
"3_SMC5_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,7,16,"insect",0
"3_SMC5_A","Site_3","Forest_Edge","small_meshed_cage",10,"Anthonotha",25,25,0,7,16,"fungi",2
"4_LMC2_A","Site_4","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,4,11,"vertebrate",0
"4_LMC2_A","Site_4","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,4,11,"insect",6
"4_LMC2_A","Site_4","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,4,11,"fungi",4
"4_LMC4_A","Site_4","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,22,"vertebrate",0
"4_LMC4_A","Site_4","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,22,"insect",3
"4_LMC4_A","Site_4","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,22,"fungi",0
"4_SMC1_A","Site_4","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,7,16,"vertebrate",0
"4_SMC1_A","Site_4","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,7,16,"insect",0
"4_SMC1_A","Site_4","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,7,16,"fungi",2
"4_SMC3_A","Site_4","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,4,15,"vertebrate",0
"4_SMC3_A","Site_4","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,4,15,"insect",0
"4_SMC3_A","Site_4","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,4,15,"fungi",6
"4_SMC4_A","Site_4","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,3,21,"vertebrate",0
"4_SMC4_A","Site_4","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,3,21,"insect",0
"4_SMC4_A","Site_4","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,3,21,"fungi",1
"4_SMC5_A","Site_4","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,3,22,"vertebrate",0
"4_SMC5_A","Site_4","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,3,22,"insect",0
"4_SMC5_A","Site_4","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,3,22,"fungi",0
"5_LMC1_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,20,"vertebrate",0
"5_LMC1_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,20,"insect",1
"5_LMC1_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,20,"fungi",4
"5_LMC2_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,3,0,"vertebrate",0
"5_LMC2_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,3,0,"insect",15
"5_LMC2_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,3,0,"fungi",6
"5_LMC3_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,1,"vertebrate",0
"5_LMC3_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,1,"insect",20
"5_LMC3_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,1,"fungi",4
"5_LMC4_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,9,"vertebrate",0
"5_LMC4_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,9,"insect",12
"5_LMC4_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,9,"fungi",4
"5_LMC5_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,6,"vertebrate",0
"5_LMC5_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,6,"insect",15
"5_LMC5_A","Site_5","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,6,"fungi",4
"5_SMC1_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,6,17,"vertebrate",0
"5_SMC1_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,6,17,"insect",0
"5_SMC1_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,6,17,"fungi",2
"5_SMC2_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,3,13,"vertebrate",0
"5_SMC2_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,3,13,"insect",0
"5_SMC2_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,3,13,"fungi",9
"5_SMC3_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,0,14,"vertebrate",0
"5_SMC3_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,0,14,"insect",0
"5_SMC3_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,0,14,"fungi",10
"5_SMC4_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,5,12,"vertebrate",0
"5_SMC4_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,5,12,"insect",0
"5_SMC4_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,5,12,"fungi",8
"5_SMC5_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,3,15,"vertebrate",0
"5_SMC5_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,3,15,"insect",0
"5_SMC5_A","Site_5","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,3,15,"fungi",5
"6_LMC1_A","Site_6","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,2,"vertebrate",0
"6_LMC1_A","Site_6","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,2,"insect",20
"6_LMC1_A","Site_6","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,2,"fungi",3
"6_LMC2_A","Site_6","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,11,"vertebrate",0
"6_LMC2_A","Site_6","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,11,"insect",10
"6_LMC2_A","Site_6","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,11,"fungi",4
"6_LMC5_A","Site_6","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,5,"vertebrate",0
"6_LMC5_A","Site_6","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,5,"insect",18
"6_LMC5_A","Site_6","Forest_Core","large_meshed_cage",10,"Anthonotha",25,25,0,0,5,"fungi",2
"6_SMC1_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,8,16,"vertebrate",0
"6_SMC1_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,8,16,"insect",0
"6_SMC1_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,8,16,"fungi",1
"6_SMC2_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,13,11,"vertebrate",0
"6_SMC2_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,13,11,"insect",0
"6_SMC2_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,13,11,"fungi",1
"6_SMC3_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,13,12,"vertebrate",0
"6_SMC3_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,13,12,"insect",0
"6_SMC3_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,13,12,"fungi",0
"6_SMC4_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,1,18,"vertebrate",0
"6_SMC4_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,1,18,"insect",3
"6_SMC4_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,1,18,"fungi",3
"6_SMC5_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,15,8,"vertebrate",0
"6_SMC5_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,15,8,"insect",0
"6_SMC5_A","Site_6","Forest_Core","small_meshed_cage",10,"Anthonotha",25,25,0,15,8,"fungi",2
"3_OC3_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,24,1,0,2,"vertebrate",0
"3_OC3_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,24,1,0,2,"insect",15
"3_OC3_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,24,1,0,2,"fungi",7
"3_OC5_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,24,1,0,8,"vertebrate",0
"3_OC5_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,24,1,0,8,"insect",16
"3_OC5_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,24,1,0,8,"fungi",0
"2_OC5_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,23,2,0,7,"vertebrate",0
"2_OC5_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,23,2,0,7,"insect",16
"2_OC5_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,23,2,0,7,"fungi",0
"2_OC3_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,20,5,2,11,"vertebrate",0
"2_OC3_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,20,5,2,11,"insect",7
"2_OC3_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,20,5,2,11,"fungi",0
"2_OC4_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,20,5,0,15,"vertebrate",0
"2_OC4_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,20,5,0,15,"insect",5
"2_OC4_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,20,5,0,15,"fungi",0
"5_OC4_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,20,5,1,7,"vertebrate",0
"5_OC4_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,20,5,1,7,"insect",11
"5_OC4_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,20,5,1,7,"fungi",1
"6_OC1_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,17,8,0,0,"vertebrate",0
"6_OC1_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,17,8,0,0,"insect",12
"6_OC1_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,17,8,0,0,"fungi",2
"2_OC2_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,16,9,1,8,"vertebrate",0
"2_OC2_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,16,9,1,8,"insect",7
"2_OC2_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,16,9,1,8,"fungi",0
"5_OC5_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,15,10,0,2,"vertebrate",5
"5_OC5_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,15,10,0,2,"insect",4
"5_OC5_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,15,10,0,2,"fungi",4
"2_OC1_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,14,11,0,2,"vertebrate",0
"2_OC1_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,14,11,0,2,"insect",12
"2_OC1_A","Site_2","Forest_Edge","opened_cage",10,"Anthonotha",25,14,11,0,2,"fungi",0
"1_OC3_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,5,20,0,0,"vertebrate",1
"1_OC3_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,5,20,0,0,"insect",4
"1_OC3_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,5,20,0,0,"fungi",0
"1_OC5_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,5,20,0,0,"vertebrate",0
"1_OC5_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,5,20,0,0,"insect",4
"1_OC5_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,5,20,0,0,"fungi",1
"6_OC2_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,5,20,0,2,"vertebrate",0
"6_OC2_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,5,20,0,2,"insect",1
"6_OC2_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,5,20,0,2,"fungi",1
"6_OC4_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,5,20,0,0,"vertebrate",0
"6_OC4_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,5,20,0,0,"insect",0
"6_OC4_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,5,20,0,0,"fungi",0
"5_OC3_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,4,21,0,1,"vertebrate",0
"5_OC3_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,4,21,0,1,"insect",3
"5_OC3_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,4,21,0,1,"fungi",0
"5_OC2_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,3,22,0,0,"vertebrate",0
"5_OC2_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,3,22,0,0,"insect",3
"5_OC2_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,3,22,0,0,"fungi",0
"3_OC1_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,2,23,1,1,"vertebrate",0
"3_OC1_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,2,23,1,1,"insect",0
"3_OC1_A","Site_3","Forest_Edge","opened_cage",10,"Anthonotha",25,2,23,1,1,"fungi",0
"4_OC1_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,2,23,0,0,"vertebrate",2
"4_OC1_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,2,23,0,0,"insect",0
"4_OC1_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,2,23,0,0,"fungi",0
"1_OC2_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,1,24,0,0,"vertebrate",1
"1_OC2_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,1,24,0,0,"insect",0
"1_OC2_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,1,24,0,0,"fungi",0
"1_OC4_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,1,24,0,0,"vertebrate",0
"1_OC4_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,1,24,0,0,"insect",1
"1_OC4_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,1,24,0,0,"fungi",0
"4_OC4_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,1,24,0,0,"vertebrate",0
"4_OC4_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,1,24,0,0,"insect",1
"4_OC4_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,1,24,0,0,"fungi",0
"6_OC3_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,1,24,0,0,"vertebrate",0
"6_OC3_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,1,24,0,0,"insect",0
"6_OC3_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,1,24,0,0,"fungi",0
"1_OC1_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,0,25,0,0,"vertebrate",0
"1_OC1_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,0,25,0,0,"insect",0
"1_OC1_A","Site_1","Forest_Edge","opened_cage",10,"Anthonotha",25,0,25,0,0,"fungi",0
"4_OC2_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"vertebrate",0
"4_OC2_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"insect",0
"4_OC2_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"fungi",0
"4_OC3_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"vertebrate",0
"4_OC3_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"insect",0
"4_OC3_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"fungi",0
"4_OC5_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"vertebrate",0
"4_OC5_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"insect",0
"4_OC5_A","Site_4","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"fungi",0
"5_OC1_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"vertebrate",0
"5_OC1_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"insect",0
"5_OC1_A","Site_5","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"fungi",0
"6_OC5_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"vertebrate",0
"6_OC5_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"insect",0
"6_OC5_A","Site_6","Forest_Core","opened_cage",10,"Anthonotha",25,0,25,0,0,"fungi",0
"1_LMC2_I","Site_1","Forest_Edge","large_meshed_cage",2,"Isolona",25,25,0,25,0,"vertebrate",0
"1_LMC2_I","Site_1","Forest_Edge","large_meshed_cage",2,"Isolona",25,25,0,25,0,"insect",0
"1_LMC2_I","Site_1","Forest_Edge","large_meshed_cage",2,"Isolona",25,25,0,25,0,"fungi",0
"1_LMC3_I","Site_1","Forest_Edge","large_meshed_cage",2,"Isolona",25,25,0,25,0,"vertebrate",0
"1_LMC3_I","Site_1","Forest_Edge","large_meshed_cage",2,"Isolona",25,25,0,25,0,"insect",0
